T;P;F
4.011510859;0.004645833333;215.2466368
4.030933711;0.004270833333;234.1463415
4.048405859;0.004666666667;214.2857143
4.06829082;0.00425;235.2941176
4.085944023;0.0049375;202.5316456
4.102514062;0.004770833333;209.6069869
4.118981445;0.004770833333;209.6069869
4.132897695;0.005020833333;199.1701245
4.151044766;0.004458333333;224.2990654
4.170426601;0.004416666667;226.4150943
4.209988086;0.006645833333;150.4702194
4.223183086;0.004479166667;223.255814
4.236908945;0.004479166667;223.255814
4.249424023;0.004208333333;237.6237624
4.262452187;0.004375;228.5714286
4.274708867;0.004375;228.5714286
4.286075;0.005083333333;196.7213115
4.298639805;0.005083333333;196.7213115
4.310034648;0.004479166667;223.255814
4.322514375;0.004625;216.2162162
4.336306445;0.004625;216.2162162
4.347927695;0.0045;222.2222222
4.362329609;0.004604166667;217.1945701
4.375271289;0.004604166667;217.1945701
4.387546172;0.00425;235.2941176
4.404842266;0.0046875;213.3333333
4.425400078;0.004145833333;241.2060302
4.444895508;0.004583333333;218.1818182
4.46333457;0.006645833333;150.4702194
4.481563047;0.0055;181.8181818
4.499079258;0.0055;181.8181818
4.51139625;0.000875;1142.857143
4.524524219;0.000875;1142.857143
4.540465156;0.000875;1142.857143
4.55387168;0.004229166667;236.453202
4.566553359;0.004875;205.1282051
4.580979687;0.004479166667;223.255814
4.594040039;0.004479166667;223.255814
4.60712457;0.004729166667;211.4537445
4.627655234;0.00475;210.5263158
4.647176914;0.004875;205.1282051
4.667424805;0.004625;216.2162162
4.68563707;0.0046875;213.3333333
4.705599531;0.0046875;213.3333333
4.724873359;0.005104166667;195.9183673
4.746307695;0.00475;210.5263158
4.766264141;0.0048125;207.7922078
4.782306914;0.005125;195.1219512
4.801295391;0.004875;205.1282051
4.81351082;0.004875;205.1282051
4.826054531;0.004708333333;212.3893805
4.838539375;0.004708333333;212.3893805
4.853174023;;
4.867024766;0.004854166667;206.0085837
4.880948281;0.004604166667;217.1945701
4.894569531;0.004604166667;217.1945701
4.909155859;0.005333333333;187.5
4.925577578;0.005166666667;193.5483871
4.944498945;0.004708333333;212.3893805
4.96443418;0.0044375;225.3521127
4.983627148;0.003875;258.0645161
5.007012734;0.004604166667;217.1945701
5.025938984;;
5.065440547;0.004333333333;230.7692308
5.080679648;0.004333333333;230.7692308
5.093846719;0.004604166667;217.1945701
5.107604805;0.005;200
5.12152457;0.00475;210.5263158
5.134950703;0.00475;210.5263158
5.148092812;0.004666666667;214.2857143
5.163016523;0.003791666667;263.7362637
5.228744687;0.004020833333;248.7046632
5.261232812;0.004604166667;217.1945701
5.278645625;0.004604166667;217.1945701
5.291730273;0.005229166667;191.2350598
5.312328476;0.004354166667;229.6650718
5.329469336;0.004854166667;206.0085837
5.362590781;;
5.376876914;;
5.404417851;0.005625;177.7777778
5.418616367;0.005625;177.7777778
5.430909375;0.004770833333;209.6069869
5.446416523;0.00475;210.5263158
5.466592148;0.004541666667;220.1834862
5.485439922;0.004770833333;209.6069869
5.500232773;0.004270833333;234.1463415
5.514753828;0.004270833333;234.1463415
5.527648555;0.0026875;372.0930233
5.544196133;0.0045625;219.1780822
5.560647148;0.004708333333;212.3893805
5.578735351;0.004708333333;212.3893805
5.591963398;0.004291666667;233.0097087
5.606849648;0.004604166667;217.1945701
5.641221289;0.004145833333;241.2060302
5.658879453;0.004145833333;241.2060302
5.686687266;0.005333333333;187.5
5.699736172;0.005333333333;187.5
5.712964219;0.004875;205.1282051
5.726871484;0.004791666667;208.6956522
5.742024726;0.005458333333;183.2061069
5.755213867;0.005458333333;183.2061069
5.766865039;0.004833333333;206.8965517
5.781465703;0.00525;190.4761905
5.799223398;0.00525;190.4761905
5.812826562;0.004916666667;203.3898305
5.832550976;0.0054375;183.908046
5.849895195;0.005125;195.1219512
5.864388047;0.0045625;219.1780822
5.877840117;0.0045625;219.1780822
5.890420078;0.004895833333;204.2553191
5.905857461;0.004666666667;214.2857143
5.922148945;0.004666666667;214.2857143
5.934229883;0.004333333333;230.7692308
5.949226211;0.004875;205.1282051
5.965190781;0.004541666667;220.1834862
5.981404414;0.004;250
5.995170039;0.004;250
6.006324101;0.004854166667;206.0085837
6.018752812;0.004854166667;206.0085837
6.03069418;0.004770833333;209.6069869
6.044300781;0.004854166667;206.0085837
6.058057695;0.004854166667;206.0085837
6.070730976;0.004604166667;217.1945701
6.085546445;0.004125;242.4242424
6.100393437;0.004125;242.4242424
6.113941484;0.0066875;149.5327103
6.129541367;0.004770833333;209.6069869
6.14715582;0.004875;205.1282051
6.164971094;0.004166666667;240
6.178578867;0.004166666667;240
6.192380234;0.0054375;183.908046
6.20850418;0.004645833333;215.2466368
6.226580742;0.004770833333;209.6069869
6.240872812;0.0053125;188.2352941
6.260669609;0.004645833333;215.2466368
6.277126094;0.004645833333;215.2466368
6.290691953;0.004354166667;229.6650718
6.307618008;;
6.32333293;0.004729166667;211.4537445
6.337961523;0.004729166667;211.4537445
6.350130547;;
6.365758086;0.0045625;219.1780822
6.383047969;0.005125;195.1219512
6.399160391;0.005125;195.1219512
6.413620586;0.004458333333;224.2990654
6.427319258;0.004895833333;204.2553191
6.442075078;0.005104166667;195.9183673
6.456215234;0.005104166667;195.9183673
6.469611172;0.005770833333;173.2851986
6.484560781;;
6.503902266;0.004604166667;217.1945701
6.519942266;0.004041666667;247.4226804
6.534534023;0.004041666667;247.4226804
6.54844457;0.0046875;213.3333333
6.568154101;0.004041666667;247.4226804
6.583304961;0.004270833333;234.1463415
6.598094648;0.004270833333;234.1463415
6.610706211;0.006354166667;157.3770492
6.627498164;0.004729166667;211.4537445
6.642124805;0.005291666667;188.976378
6.659909687;0.0048125;207.7922078
6.675868906;0.0048125;207.7922078
6.688994687;0.004375;228.5714286
6.705916445;0.00475;210.5263158
6.72191582;0.005291666667;188.976378
6.73841375;0.005291666667;188.976378
6.751835937;0.0049375;202.5316456
6.771654844;0.005104166667;195.9183673
6.792173594;0.005270833333;189.7233202
6.808447695;0.004895833333;204.2553191
6.823945234;0.004979166667;200.8368201
6.840683633;0.004895833333;204.2553191
6.854514297;0.004895833333;204.2553191
6.866773789;0.004895833333;204.2553191
6.881739609;0.004458333333;224.2990654
6.895197539;0.004458333333;224.2990654
6.908178437;0.0055625;179.7752809
6.922932109;0.004770833333;209.6069869
6.938569726;0.004770833333;209.6069869
6.95574375;0.004791666667;208.6956522
6.970853594;0.004875;205.1282051
6.983844648;0.004958333333;201.6806723
6.996476914;0.004958333333;201.6806723
7.010247305;0.0045;222.2222222
7.027720195;0.004083333333;244.8979592
7.047391601;0.004520833333;221.1981567
7.067087773;0.005;200
7.078999375;0.005;200
7.092188242;0.004895833333;204.2553191
7.105535234;0.004729166667;211.4537445
7.119131484;0.004729166667;211.4537445
7.130797851;0.004770833333;209.6069869
7.144145273;0.004375;228.5714286
7.15802957;0.004375;228.5714286
7.170380742;0.004770833333;209.6069869
7.210374609;0.0044375;225.3521127
7.245656328;0.004333333333;230.7692308
7.263316797;0.0040625;246.1538462
7.282647383;0.005645833333;177.1217712
7.301667695;0.004395833333;227.4881517
7.320495508;0.004395833333;227.4881517
7.334866523;0.0044375;225.3521127
7.35500918;0.004479166667;223.255814
7.371844648;0.004583333333;218.1818182
7.391089023;0.004604166667;217.1945701
7.408583828;0.0045625;219.1780822
7.428847617;0.0041875;238.8059701
7.450263164;0.004770833333;209.6069869
7.471387773;0.005416666667;184.6153846
7.49049457;0.004625;216.2162162
7.510966133;0.004875;205.1282051
7.530377383;0.005145833333;194.3319838
7.549194062;0.004354166667;229.6650718
7.567492109;0.004979166667;200.8368201
7.585857969;0.0040625;246.1538462
7.606592734;0.004416666667;226.4150943
7.62556043;0.004270833333;234.1463415
7.644980312;0.004479166667;223.255814
7.680494023;0.004958333333;201.6806723
7.697994414;0.004958333333;201.6806723
7.713196406;0.004375;228.5714286
7.738374023;0.0046875;213.3333333
7.754896055;0.004770833333;209.6069869
7.773576289;0.0049375;202.5316456
7.788939844;0.006270833333;159.4684385
7.803070156;0.0045625;219.1780822
7.815707539;0.0045625;219.1780822
7.829532187;0.004416666667;226.4150943
7.843598242;0.004708333333;212.3893805
7.857971055;0.004708333333;212.3893805
7.870796875;0.004604166667;217.1945701
7.889631719;0.0044375;225.3521127
7.909138242;0.004645833333;215.2466368
7.924095625;0.004958333333;201.6806723
7.938845898;0.004958333333;201.6806723
7.950951328;0.004395833333;227.4881517
7.966408945;0.004333333333;230.7692308
7.981952539;0.005270833333;189.7233202
8.002587891;0.005;200
8.024071406;0.0051875;192.7710843
8.045454609;0.004895833333;204.2553191
8.064174687;0.0049375;202.5316456
8.082801914;0.004979166667;200.8368201
8.10230832;0.005;200
8.122179883;0.005229166667;191.2350598
8.138281758;0.005229166667;191.2350598
8.151653476;0.004791666667;208.6956522
8.165828086;0.004354166667;229.6650718
8.179237187;0.004354166667;229.6650718
8.19178457;0.0046875;213.3333333
8.206361797;0.004729166667;211.4537445
8.225831445;0.004666666667;214.2857143
8.245819375;0.004708333333;212.3893805
8.265783867;0.004916666667;203.3898305
8.28882043;0.004729166667;211.4537445
8.308905898;0.0053125;188.2352941
8.328739648;0.005145833333;194.3319838
8.346453633;0.0045625;219.1780822
8.367455625;0.004208333333;237.6237624
8.384249844;0.004708333333;212.3893805
8.402515703;0.004208333333;237.6237624
8.419757969;0.004208333333;237.6237624
8.434821719;0.0044375;225.3521127
8.454863008;0.004979166667;200.8368201
8.472439922;0.004458333333;224.2990654
8.486196992;0.004520833333;221.1981567
8.499069336;0.004520833333;221.1981567
8.515304531;0.004375;228.5714286
8.548884726;0.0043125;231.884058
8.561873476;0.0044375;225.3521127
8.574241055;0.0044375;225.3521127
8.611398359;0.005604166667;178.4386617
8.650909687;0.0074375;134.4537815
8.704580742;0.0048125;207.7922078
8.717323516;0.0048125;207.7922078
8.72927168;0.004395833333;227.4881517
8.743883086;0.0008125;1230.769231
8.757678867;0.0008125;1230.769231
8.769199766;0.004229166667;236.453202
8.786129023;0.004354166667;229.6650718
8.807345273;0.0045;222.2222222
8.828490195;0.004854166667;206.0085837
8.847668867;0.0053125;188.2352941
8.868544414;0.005041666667;198.3471074
8.887378164;0.0050625;197.5308642
8.906335312;0.00625;160
8.925611367;0.0045;222.2222222
8.943737266;0.0065625;152.3809524
8.962617266;0.004625;216.2162162
8.9798525;0.004583333333;218.1818182
8.995103945;0.004583333333;218.1818182
9.008049726;0.004895833333;204.2553191
9.023643008;0.00475;210.5263158
9.04302457;0.0048125;207.7922078
9.060854219;0.0046875;213.3333333
9.076903711;0.0046875;213.3333333
9.089527773;0.004479166667;223.255814
9.105096133;0.004708333333;212.3893805
9.122131641;0.006041666667;165.5172414
9.140494453;0.004770833333;209.6069869
9.155223906;0.004770833333;209.6069869
9.168411641;0.0046875;213.3333333
9.183531133;0.0046875;213.3333333
9.198312305;0.0046875;213.3333333
9.211313398;0.004729166667;211.4537445
9.226035117;0.00475;210.5263158
9.240828242;0.00475;210.5263158
9.254186172;0.003958333333;252.6315789
9.268221836;0.004;250
9.284587187;0.004520833333;221.1981567
9.302214141;0.004520833333;221.1981567
9.318191875;0.004520833333;221.1981567
9.331318867;0.004875;205.1282051
9.346446406;0.0044375;225.3521127
9.36032207;0.005041666667;198.3471074
9.375738516;0.005041666667;198.3471074
9.390537891;0.004770833333;209.6069869
9.403843945;0.0043125;231.884058
9.416474101;0.0043125;231.884058
9.430031328;0.004708333333;212.3893805
9.443570664;0.004708333333;212.3893805
9.4576025;0.004708333333;212.3893805
9.46967625;0.004541666667;220.1834862
9.483129453;0.0044375;225.3521127
9.498285391;0.0044375;225.3521127
9.510048242;0.004375;228.5714286
9.523022344;0.0051875;192.7710843
9.538935391;0.0051875;192.7710843
9.554875351;0.004395833333;227.4881517
9.589620976;0.0046875;213.3333333
9.607834492;0.0039375;253.968254
9.627372617;0.004166666667;240
9.646036211;0.004666666667;214.2857143
9.665307851;0.004875;205.1282051
9.685551797;0.0044375;225.3521127
9.709550547;0.004583333333;218.1818182
9.727064766;0.004854166667;206.0085837
9.747142695;0.005145833333;194.3319838
9.766893242;0.005166666667;193.5483871
9.786671914;0.005041666667;198.3471074
9.807425078;0.004916666667;203.3898305
9.825932187;0.005;200
9.843421055;0.005541666667;180.4511278
9.861585156;0.004708333333;212.3893805
9.879776719;0.0049375;202.5316456
9.899641758;0.005;200
9.917735976;0.005;200
9.930616641;0.004708333333;212.3893805
9.946425625;0.00475;210.5263158
9.959752422;0.00475;210.5263158
9.974727578;0.004375;228.5714286
9.988988008;0.004708333333;212.3893805
10.004645;0.004875;205.1282051
10.01920477;0.004875;205.1282051
10.03142484;0.0048125;207.7922078
10.0468625;0.0045;222.2222222
10.05994457;0.0045;222.2222222
10.07183066;0.004770833333;209.6069869
10.08532398;0.005583333333;179.1044776
10.10126941;0.005583333333;179.1044776
10.11674641;0.005020833333;199.1701245
10.14186621;0.004875;205.1282051
10.1608407;0.0051875;192.7710843
10.18021316;0.0051875;192.7710843
10.19556074;0.0044375;225.3521127
10.21893672;0.0056875;175.8241758
10.24012563;0.004854166667;206.0085837
10.25891848;0.004729166667;211.4537445
10.27812;0.004583333333;218.1818182
10.29817371;0.004291666667;233.0097087
10.33465047;0.004125;242.4242424
10.35670316;0.004583333333;218.1818182
10.37351098;0.004625;216.2162162
10.38864691;0.004479166667;223.255814
10.40237871;0.004583333333;218.1818182
10.41762992;0.004583333333;218.1818182
10.42863215;0.0048125;207.7922078
10.4407316;0.004791666667;208.6956522
10.45269789;0.004791666667;208.6956522
10.46443066;0.004708333333;212.3893805
10.47699207;0.004708333333;212.3893805
10.4887591;0.003666666667;272.7272727
10.50380668;0.004583333333;218.1818182
10.54366117;0.005125;195.1219512
10.5632802;0.004041666667;247.4226804
10.58313281;0.004416666667;226.4150943
10.60326629;0.005020833333;199.1701245
10.62248023;0.004395833333;227.4881517
10.6419825;0.004541666667;220.1834862
10.66127406;0.004541666667;220.1834862
10.67664953;0.003979166667;251.3089005
10.69635836;0.004666666667;214.2857143
10.71884438;0.004604166667;217.1945701
10.74125789;0.005041666667;198.3471074
10.75887832;0.005041666667;198.3471074
10.77366395;0.005375;186.0465116
10.7919777;0.0050625;197.5308642
10.8056209;0.005125;195.1219512
10.82182277;0.004791666667;208.6956522
10.83660531;0.004791666667;208.6956522
10.85235863;0.0051875;192.7710843
10.86612082;0.0058125;172.0430108
10.88056988;0.005666666667;176.4705882
10.89644934;0.005666666667;176.4705882
10.90881844;0.004416666667;226.4150943
10.92205672;0.004416666667;226.4150943
10.93517402;0.004625;216.2162162
10.95713945;0.005375;186.0465116
10.97613289;0.004625;216.2162162
11.03254977;0.0038125;262.295082
11.05139766;0.004979166667;200.8368201
11.07092559;0.0055;181.8181818
11.09036488;0.00475;210.5263158
11.1107559;0.0044375;225.3521127
11.12985602;0.005145833333;194.3319838
11.14449746;0.004458333333;224.2990654
11.15765316;0.004458333333;224.2990654
11.16947398;0.0050625;197.5308642
11.18272016;0.005166666667;193.5483871
11.19777367;0.005166666667;193.5483871
11.2098073;0.004083333333;244.8979592
11.22484387;0.005041666667;198.3471074
11.23888684;0.005041666667;198.3471074
11.25066738;0.004729166667;211.4537445
11.26584547;0.005125;195.1219512
11.28531859;0.004604166667;217.1945701
11.30389348;0.004625;216.2162162
11.32091746;0.004291666667;233.0097087
11.33759824;0.004291666667;233.0097087
11.35125902;0.004416666667;226.4150943
11.36976941;0.004333333333;230.7692308
11.38757676;0.0048125;207.7922078
11.40663691;0.004520833333;221.1981567
11.42352106;0.004625;216.2162162
11.44033086;0.004625;216.2162162
11.453225;0.004666666667;214.2857143
11.46872914;0.0049375;202.5316456
11.4871284;0.004166666667;240
11.50441844;0.002625;380.952381
11.52274832;0.0043125;231.884058
11.5422666;0.004395833333;227.4881517
11.56369164;0.004083333333;244.8979592
11.58314375;0.004854166667;206.0085837
11.62226805;0.007291666667;137.1428571
11.6418041;0.004583333333;218.1818182
11.66167645;0.005208333333;192
11.67542273;0.005208333333;192
11.69013121;0.004770833333;209.6069869
11.70535574;0.005;200
11.71959324;0.00575;173.9130435
11.73368535;0.00575;173.9130435
11.74593164;0.004583333333;218.1818182
11.76016063;0.005020833333;199.1701245
11.77487012;0.005020833333;199.1701245
11.7890866;0.004916666667;203.3898305
11.80248594;0.0049375;202.5316456
11.81875371;0.0049375;202.5316456
11.83653582;0.005229166667;191.2350598
11.85175617;0.0045625;219.1780822
11.87358805;0.005125;195.1219512
11.88844281;0.004541666667;220.1834862
11.9034166;0.007395833333;135.2112676
11.91809762;0.007395833333;135.2112676
11.93352836;0.00525;190.4761905
11.95527062;0.004583333333;218.1818182
11.97559313;0.003083333333;324.3243243
11.99461672;0.005604166667;178.4386617
12.01289629;0.005208333333;192
12.0337552;0.004458333333;224.2990654
12.04994559;0.004645833333;215.2466368
12.06699883;0.0043125;231.884058
12.08020234;0.005645833333;177.1217712
12.09469648;0.005645833333;177.1217712
12.10888223;0.004541666667;220.1834862
12.12694121;0.0044375;225.3521127
12.14572121;0.004395833333;227.4881517
12.16627371;0.005208333333;192
12.18136586;0.005;200
12.19631297;0.005;200
12.21016887;0.005;200
12.22783606;0.004166666667;240
12.24985902;0.004645833333;215.2466368
12.2666807;0.004354166667;229.6650718
12.30309328;0.004458333333;224.2990654
12.35599457;0.004895833333;204.2553191
12.37511535;0.0051875;192.7710843
12.39662398;0.004583333333;218.1818182
12.41798477;0.00075;1333.333333
12.43899426;0.002833333333;352.9411765
12.45543152;0.004083333333;244.8979592
12.46800238;0.004604166667;217.1945701
12.47908856;0.004604166667;217.1945701
12.49197207;0.0048125;207.7922078
12.50375371;0.004895833333;204.2553191
12.51960324;0.004895833333;204.2553191
12.54714496;0.005145833333;194.3319838
12.56040106;0.005145833333;194.3319838
12.57218141;0.004729166667;211.4537445
12.58538617;0.0056875;175.8241758
12.60160348;0.004208333333;237.6237624
12.61715094;0.004208333333;237.6237624
12.64390383;0.004583333333;218.1818182
12.66289273;0.004583333333;218.1818182
12.68079863;0.004583333333;218.1818182
12.69556477;0.005166666667;193.5483871
12.71490184;0.004854166667;206.0085837
12.73513402;0.005041666667;198.3471074
12.75530824;0.0055625;179.7752809
12.77565516;0.004958333333;201.6806723
12.79187387;0.004125;242.4242424
12.81148559;0.004770833333;209.6069869
12.83119023;0.004916666667;203.3898305
12.85320273;0.004666666667;214.2857143
12.87239609;0.004770833333;209.6069869
12.89029496;0.005;200
12.90958723;0.004979166667;200.8368201
12.92871879;0.004604166667;217.1945701
12.97027516;0.0045;222.2222222
12.98958125;0.004208333333;237.6237624
13.00856785;0.005;200
13.02712309;0.004833333333;206.8965517
13.04494609;0.0048125;207.7922078
13.06273481;0.004854166667;206.0085837
13.08402566;0.0046875;213.3333333
13.1035798;0.00475;210.5263158
13.15646281;0.00475;210.5263158
13.17657477;0.005166666667;193.5483871
13.19481438;0.007291666667;137.1428571
13.21727527;0.0045;222.2222222
13.25616863;;
13.27319168;0.004208333333;237.6237624
13.29209496;0.004125;242.4242424
13.31144465;;
13.33049731;0.004833333333;206.8965517
13.35116305;0.004708333333;212.3893805
13.39276664;0.0041875;238.8059701
13.40962406;0.003291666667;303.7974684
13.42644789;0.006354166667;157.3770492
13.44066984;0.006;166.6666667
13.45468754;0.006;166.6666667
13.46658602;0.003875;258.0645161
13.47920164;0.003875;258.0645161
13.49138652;0.0045;222.2222222
13.50289035;0.005729166667;174.5454545
13.51571352;0.005729166667;174.5454545
13.52930676;0.003958333333;252.6315789
13.5419582;0.004125;242.4242424
13.55326922;0.004125;242.4242424
13.5666777;0.0044375;225.3521127
13.57985211;0.004125;242.4242424
13.59237133;0.004125;242.4242424
13.60369457;0.006041666667;165.5172414
13.61785082;0.006041666667;165.5172414
13.63183266;0.0045;222.2222222
13.64678254;;
13.66134375;;
13.67366758;0.0053125;188.2352941
13.68925262;0.0021875;457.1428571
13.70212082;0.0055;181.8181818
13.71547617;0.0055;181.8181818
13.72717285;0.002083333333;480
13.7416266;0.0059375;168.4210526
13.75522988;0.0059375;168.4210526
13.76790152;0.004875;205.1282051
13.81164621;0.006041666667;165.5172414
13.83489766;0.004125;242.4242424
13.88842906;0.00575;173.9130435
13.90129027;0.00575;173.9130435
13.91273887;;
13.91284938;;
