T;P;F
16.12326305;0.0008333333333;1200
16.1408709;0.0008333333333;1200
16.1544793;0.000125;8000
16.17390809;0.000125;8000
16.19056945;0.000125;8000
16.20997426;0.000125;8000
16.22701219;0.000125;8000
16.24397543;0.000125;8000
16.26220516;0.000125;8000
16.27594801;0.000125;8000
16.2954325;0.000125;8000
16.31436418;0.000125;8000
16.33393144;0.000125;8000
16.35059484;0.000125;8000
16.36853559;0.000125;8000
16.38578664;0.000125;8000
16.40205484;0.000125;8000
16.42038898;0.000125;8000
16.43364434;0.000125;8000
16.4515184;0.000125;8000
16.4677127;0.000125;8000
16.48513945;0.000125;8000
16.50370742;0.000125;8000
16.51953531;0.000125;8000
16.53284312;0.000125;8000
16.55023305;0.000125;8000
16.56624316;0.000125;8000
16.58449141;0.000125;8000
16.60106133;0.000125;8000
16.61436277;0.000125;8000
16.63046344;0.0065625;152.3809524
16.64660504;0.000125;8000
16.66079148;0.000125;8000
17.34188113;0.000125;8000
17.3616768;0.000125;8000
17.38280145;0.000125;8000
17.40326445;0.000125;8000
17.4254648;0.000125;8000
17.44393074;0.000125;8000
17.45949043;0.000125;8000
17.47296367;0.000125;8000
17.4890466;0.000125;8000
17.50562145;0.000125;8000
17.51976371;0.000125;8000
17.53142379;0.000125;8000
17.54497801;0.000125;8000
17.55954273;0.000125;8000
17.57107461;0.000125;8000
17.58218426;0.000125;8000
17.59296477;0.000125;8000
17.6037452;0.000125;8000
17.61533984;0.000125;8000
17.62636176;0.000125;8000
17.63897695;0.000125;8000
17.65171336;0.000125;8000
17.66829652;0.000125;8000
17.68643836;0.000125;8000
17.70473094;0.000125;8000
17.72309238;0.000125;8000
17.74017172;0.000125;8000
17.75484234;0.000125;8000
17.77420234;0.000125;8000
17.79181312;0.007479166667;133.7047354
17.81180926;0.004520833333;221.1981567
17.86558535;0.004083333333;244.8979592
17.87847488;0.004083333333;244.8979592
17.97134477;0.006645833333;150.4702194
18.04467004;0.0002083333333;4800
18.059305;0.0002083333333;4800
18.07168234;0.005416666667;184.6153846
18.08573926;0.005416666667;184.6153846
18.10244945;0.000125;8000
18.12292039;0.000125;8000
18.14513367;0.000125;8000
18.1622727;0.0002083333333;4800
18.17741367;0.0002083333333;4800
18.19029223;0.000125;8000
18.20987922;0.000125;8000
18.22712965;0.000125;8000
18.24428352;0.000125;8000
18.26147363;0.000125;8000
18.27433824;0.000125;8000
18.28792215;0.000125;8000
18.30074992;0.000125;8000
18.31364547;0.000125;8000
18.65151809;0.006958333333;143.7125749
18.79339062;;
18.87069508;0.005166666667;193.5483871
18.89023563;0.005166666667;193.5483871
18.91084324;0.006895833333;145.0151057
18.93001481;;
19.0264552;0.007020833333;142.4332344
19.23394625;;
19.28609633;;
19.30152215;;
19.31410426;;
19.3277893;0.005416666667;184.6153846
19.34161211;;
19.35463137;;
19.39497488;;
19.40887422;0.005729166667;174.5454545
19.45403777;;
19.47192363;;
19.4871718;0.0025625;390.2439024
19.50097945;0.0025625;390.2439024
19.5135177;;
19.52792598;;
19.59228602;0.0049375;202.5316456
19.62983789;;
19.64627156;0.005354166667;186.770428
19.6648741;0.0046875;213.3333333
19.68608812;0.0046875;213.3333333
19.69843449;0.005458333333;183.2061069
19.71153074;;
19.72460559;;
19.73735547;;
19.74958133;;
19.76387086;;
19.7770266;;
19.81383551;;
19.83277578;;
19.87276051;0.004375;228.5714286
19.90817;;
